id_course,id_chauffeur,id_client,date_heure_demande,jour_semaine,heure,est_weekend,est_pointe,depart,arrivee,distance_km,tarif_estime,multiplicateur_tarif,moyen_paiement,statut_course,nb_courses_client_mois,derniere_course_il_y_a_jours,segment_client,nb_courses_chauffeur_mois,note_chauffeur,segment_chauffeur,incitation,points_gagnes,points_utilises_reduction,cout_incitation,recette_course,revenu_net,revenu_moyen_segment,hausse_revenu_positive
C00112,CH0082,CL0358,2025-01-15 18:14:00,mer,18,0,1,Agla,Gbodjè,5.3,1518.0,1.3,cash,terminee,16,37,inactif,227,4.74,intermediaire,aucune,0,0,0.0,2007.81,2007.81,800.0,1
C00113,CH0217,CL0574,2025-03-25 22:08:00,mar,22,0,0,Akpakpa,Calavi Tokpa,0.59,174.0,1.1,portefeuille,terminee,26,17,nouveau_client,285,4.53,intermediaire,remise_bienvenue,0,0,38.28,188.4,150.12,1200.0,0
C00114,CH0033,CL0739,2025-03-14 23:32:00,ven,23,0,0,Agla,Fidjrossè,5.91,1571.0,1.0,cash,terminee,18,32,inactif,266,4.51,intermediaire,aucune,0,0,0.0,1689.85,1689.85,800.0,1
C00115,CH0198,CL0281,2025-02-27 06:09:00,jeu,6,0,0,Menontin,Fidjrossè,5.34,1466.0,1.0,cash,terminee,24,32,inactif,247,4.46,intermediaire,points_gowin,73,47,47.0,1609.69,1562.69,800.0,1
C00116,CH0196,CL0295,2025-03-20 16:21:00,jeu,16,0,0,Jéricho,Calavi Tokpa,8.79,2573.0,1.1,carte,terminee,20,31,inactif,232,4.52,intermediaire,points_gowin,141,82,82.0,3066.25,2984.25,800.0,1
C00117,CH0240,CL0125,2025-03-14 13:55:00,ven,13,0,0,Cadjehoun,Gbodjè,9.97,2317.0,1.1,carte,terminee,18,57,inactif,259,4.62,intermediaire,aucune,0,0,0.0,2623.23,2623.23,800.0,1
C00118,CH0271,CL0588,2025-01-18 00:59:00,sam,0,1,0,Fidjrossè,Sainte-Rita,8.51,2063.0,1.0,cash,terminee,20,24,nouveau_client,72,4.38,faible_activite,aucune,0,0,0.0,2154.23,2154.23,1200.0,1
C00119,CH0129,CL0693,2025-03-22 13:55:00,sam,13,1,0,Jéricho,Fidjrossè,4.03,1121.0,1.0,portefeuille,annulee,20,13,nouveau_client,141,4.87,faible_activite,aucune,0,0,0.0,0.0,0.0,1200.0,0
C00120,CH0284,CL0557,2025-02-18 18:58:00,mar,18,0,1,Jéricho,Akpakpa,1.17,336.0,1.2,cash,terminee,18,37,inactif,241,4.2,intermediaire,aucune,0,0,0.0,440.38,440.38,800.0,0
C00121,CH0006,CL0389,2025-03-14 22:04:00,ven,22,0,0,Fidjrossè,Zopah,3.4,984.0,1.1,cash,annulee,21,37,inactif,253,5.0,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C00122,CH0059,CL0405,2025-03-22 21:33:00,sam,21,1,0,Zopah,Haie Vive,3.95,1012.0,1.1,portefeuille,terminee,18,3,nouveau_client,253,4.44,intermediaire,aucune,0,0,0.0,1147.49,1147.49,1200.0,0
C00123,CH0275,CL0354,2025-01-29 20:53:00,mer,20,0,0,Fidjrossè,Menontin,10.4,2410.0,1.0,portefeuille,terminee,31,43,regulier,254,4.48,intermediaire,aucune,0,0,0.0,2520.35,2520.35,2000.0,1
C00124,CH0137,CL0792,2025-01-11 03:42:00,sam,3,1,0,Calavi Kpota,Menontin,2.26,583.0,1.0,portefeuille,terminee,22,17,nouveau_client,230,4.31,intermediaire,remise_bienvenue,0,0,116.6,608.88,492.28,1200.0,0
C00125,CH0175,CL0150,2025-01-21 18:20:00,mar,18,0,1,Cadjehoun,Fidjrossè,1.45,351.0,1.5,cash,terminee,21,9,nouveau_client,252,4.62,intermediaire,aucune,0,0,0.0,556.1,556.1,1200.0,0
C00126,CH0058,CL0298,2025-02-08 16:33:00,sam,16,1,0,Menontin,Haie Vive,2.84,701.0,1.0,portefeuille,terminee,21,34,inactif,251,4.39,intermediaire,aucune,0,0,0.0,733.28,733.28,800.0,0
C00127,CH0151,CL0044,2025-03-15 20:54:00,sam,20,1,0,Gbodjè,Calavi Tokpa,2.35,665.0,1.0,cash,terminee,14,34,inactif,240,4.36,intermediaire,prime_objectif,0,0,300.0,698.65,398.65,800.0,0
C00128,CH0223,CL0295,2025-03-19 17:10:00,mer,17,0,1,Calavi Tokpa,Jéricho,1.36,314.0,1.3,portefeuille,terminee,18,39,inactif,274,4.68,intermediaire,aucune,0,0,0.0,432.24,432.24,800.0,0
C00129,CH0081,CL0732,2025-01-01 21:00:00,mer,21,0,0,Haie Vive,Calavi Kpota,3.62,1039.0,1.0,carte,terminee,30,53,regulier,268,4.85,intermediaire,aucune,0,0,0.0,1113.15,1113.15,2000.0,0
C00130,CH0233,CL0081,2025-02-16 05:12:00,dim,5,1,0,Haie Vive,Jéricho,4.05,1041.0,1.0,cash,terminee,22,22,nouveau_client,276,4.19,intermediaire,points_gowin,52,20,20.0,1051.89,1031.89,1200.0,0
C00131,CH0002,CL0355,2025-02-07 19:36:00,ven,19,0,1,Calavi Tokpa,Fidjrossè,1.31,353.0,1.5,carte,terminee,18,24,nouveau_client,248,4.75,intermediaire,remise_bienvenue,0,0,105.9,562.26,456.36,1200.0,0
C00132,CH0135,CL0453,2025-01-21 05:45:00,mar,5,0,0,Agla,Gbodjè,3.1,718.0,1.1,carte,terminee,20,0,nouveau_client,250,4.87,intermediaire,points_gowin,39,24,24.0,762.18,738.18,1200.0,0
C00133,CH0257,CL0672,2025-01-12 00:54:00,dim,0,1,0,Sainte-Rita,Calavi Kpota,2.24,561.0,1.0,cash,terminee,47,17,regulier,235,3.97,intermediaire,points_gowin,28,12,12.0,606.68,594.68,2000.0,0
C00134,CH0092,CL0263,2025-01-31 15:14:00,ven,15,0,0,Akpakpa,Jéricho,4.14,959.0,1.0,carte,terminee,4,14,nouveau_client,257,4.25,intermediaire,remise_bienvenue,0,0,191.8,952.77,760.97,1200.0,0
C00135,CH0260,CL0766,2025-03-27 02:41:00,jeu,2,0,0,Calavi Kpota,Zopah,4.41,1310.0,1.0,carte,terminee,26,24,nouveau_client,237,4.87,intermediaire,remise_bienvenue,0,0,262.0,1323.78,1061.78,1200.0,0
C00136,CH0055,CL0491,2025-01-30 08:07:00,jeu,8,0,1,Zopah,Agla,2.24,640.0,1.2,cash,terminee,21,31,inactif,234,4.61,intermediaire,aucune,0,0,0.0,822.18,822.18,800.0,0
C00137,CH0153,CL0220,2025-02-16 22:35:00,dim,22,1,0,Sainte-Rita,Cadjehoun,7.45,1933.0,1.0,cash,terminee,25,52,inactif,249,5.0,intermediaire,remise_bienvenue,0,0,386.6,2021.04,1634.44,800.0,1
C00138,CH0260,CL0207,2025-03-05 12:31:00,mer,12,0,0,Cadjehoun,Menontin,3.89,940.0,1.1,portefeuille,terminee,18,19,nouveau_client,442,4.45,performant,aucune,0,0,0.0,1030.17,1030.17,1200.0,0
C00139,CH0102,CL0552,2025-02-02 23:26:00,dim,23,1,0,Akpakpa,Cadjehoun,2.32,684.0,1.0,carte,terminee,11,16,nouveau_client,243,4.34,intermediaire,points_gowin,34,8,8.0,672.93,664.93,1200.0,0
C00140,CH0079,CL0278,2025-03-29 17:02:00,sam,17,1,1,Sainte-Rita,Sainte-Rita,1.25,314.0,1.2,portefeuille,terminee,26,56,inactif,259,4.91,intermediaire,aucune,0,0,0.0,412.09,412.09,800.0,0
C00141,CH0192,CL0576,2025-03-28 20:53:00,ven,20,0,0,Akpakpa,Cadjehoun,4.57,1083.0,1.0,cash,terminee,4,10,nouveau_client,241,4.25,intermediaire,aucune,0,0,0.0,1043.11,1043.11,1200.0,0
C00142,CH0083,CL0713,2025-01-23 21:50:00,jeu,21,0,0,Sainte-Rita,Menontin,5.33,1424.0,1.1,carte,terminee,30,12,regulier,246,4.43,intermediaire,remise_bienvenue,0,0,313.28,1489.1,1175.82,2000.0,0
C00143,CH0277,CL0279,2025-02-15 00:03:00,sam,0,1,0,Calavi Tokpa,Haie Vive,2.74,810.0,1.0,portefeuille,terminee,19,24,nouveau_client,277,4.67,intermediaire,points_gowin,40,25,25.0,851.26,826.26,1200.0,0
C00144,CH0272,CL0141,2025-01-28 07:53:00,mar,7,0,1,Jéricho,Fidjrossè,4.23,953.0,1.2,portefeuille,terminee,22,19,nouveau_client,223,4.7,intermediaire,aucune,0,0,0.0,1191.83,1191.83,1200.0,0
C00145,CH0001,CL0112,2025-01-26 21:15:00,dim,21,1,0,Calavi Kpota,Fidjrossè,9.97,2421.0,1.0,portefeuille,terminee,19,24,nouveau_client,239,4.26,intermediaire,points_gowin,121,32,32.0,2567.81,2535.81,1200.0,1
C00146,CH0166,CL0631,2025-01-04 13:40:00,sam,13,1,0,Zopah,Menontin,6.73,1988.0,1.0,cash,terminee,20,41,inactif,238,4.58,intermediaire,prime_objectif,0,0,300.0,2106.77,1806.77,800.0,1
C00147,CH0251,CL0759,2025-02-25 02:39:00,mar,2,0,0,Jéricho,Gbodjè,0.79,188.0,1.0,carte,terminee,22,44,inactif,250,4.41,intermediaire,prime_objectif,0,0,300.0,202.94,-97.06,800.0,0
C00148,CH0010,CL0601,2025-02-15 11:47:00,sam,11,1,0,Fidjrossè,Jéricho,2.3,537.0,1.0,portefeuille,terminee,4,48,inactif,482,4.0,performant,points_gowin,26,0,0.0,584.43,584.43,800.0,0
C00149,CH0058,CL0246,2025-01-05 21:11:00,dim,21,1,0,Haie Vive,Gbodjè,3.51,940.0,1.0,carte,terminee,15,30,inactif,243,4.36,intermediaire,aucune,0,0,0.0,1002.28,1002.28,800.0,1
C00150,CH0186,CL0249,2025-01-26 07:52:00,dim,7,1,1,Akpakpa,Cadjehoun,4.04,1170.0,1.2,cash,terminee,17,52,inactif,81,4.01,faible_activite,aucune,0,0,0.0,1382.72,1382.72,800.0,1
C00151,CH0158,CL0052,2025-03-23 23:51:00,dim,23,1,0,Gbodjè,Zopah,4.29,1119.0,1.0,cash,terminee,0,0,nouveau_client,568,4.3,performant,remise_bienvenue,0,0,223.8,1140.85,917.05,1200.0,0
C00152,CH0123,CL0686,2025-01-22 19:27:00,mer,19,0,1,Cadjehoun,Haie Vive,5.11,1531.0,1.3,portefeuille,terminee,20,51,inactif,295,4.14,intermediaire,points_gowin,99,41,41.0,2082.37,2041.37,800.0,1
C00153,CH0030,CL0544,2025-01-14 06:58:00,mar,6,0,0,Sainte-Rita,Menontin,3.59,991.0,1.0,portefeuille,terminee,30,15,regulier,480,4.73,performant,remise_bienvenue,0,0,198.2,1021.63,823.4300000000001,2000.0,0
C00154,CH0124,CL0232,2025-02-14 07:13:00,ven,7,0,1,Calavi Kpota,Cadjehoun,3.88,895.0,1.2,carte,terminee,19,47,inactif,481,4.59,performant,aucune,0,0,0.0,1045.9,1045.9,800.0,1
C00155,CH0291,CL0654,2025-03-30 23:00:00,dim,23,1,0,Sainte-Rita,Jéricho,6.95,2081.0,1.0,cash,terminee,21,27,nouveau_client,270,4.96,intermediaire,aucune,0,0,0.0,2160.89,2160.89,1200.0,1
C00156,CH0041,CL0239,2025-01-23 00:50:00,jeu,0,0,0,Calavi Kpota,Zopah,4.63,1183.0,1.0,carte,terminee,19,20,nouveau_client,257,4.22,intermediaire,aucune,0,0,0.0,1281.16,1281.16,1200.0,1
C00157,CH0044,CL0054,2025-03-02 17:48:00,dim,17,1,1,Calavi Tokpa,Agla,1.67,412.0,1.3,cash,terminee,33,29,regulier,122,4.54,faible_activite,aucune,0,0,0.0,542.44,542.44,2000.0,0
C00158,CH0249,CL0103,2025-03-10 19:05:00,lun,19,0,1,Calavi Kpota,Akpakpa,4.12,1099.0,1.2,carte,terminee,11,58,inactif,264,4.17,intermediaire,aucune,0,0,0.0,1385.19,1385.19,800.0,1
C00159,CH0036,CL0424,2025-01-22 15:17:00,mer,15,0,0,Menontin,Fidjrossè,3.51,870.0,1.0,cash,terminee,19,2,nouveau_client,269,4.31,intermediaire,points_gowin,43,13,13.0,906.88,893.88,1200.0,0
C00160,CH0273,CL0339,2025-03-07 18:56:00,ven,18,0,1,Haie Vive,Jéricho,0.95,220.0,1.2,portefeuille,terminee,54,33,regulier,270,4.38,intermediaire,aucune,0,0,0.0,265.73,265.73,2000.0,0
C00161,CH0065,CL0735,2025-02-03 08:24:00,lun,8,0,1,Jéricho,Agla,4.26,959.0,1.5,cash,terminee,2,5,nouveau_client,242,5.0,intermediaire,remise_bienvenue,0,0,287.7,1488.55,1200.85,1200.0,0
C00162,CH0066,CL0484,2025-02-27 03:46:00,jeu,3,0,0,Menontin,Jéricho,1.82,471.0,1.1,cash,terminee,25,42,inactif,272,4.61,intermediaire,prime_objectif,0,0,300.0,508.53,208.52999999999997,800.0,0
C00163,CH0244,CL0103,2025-02-27 06:25:00,jeu,6,0,0,Menontin,Gbodjè,7.02,2020.0,1.0,portefeuille,terminee,11,28,nouveau_client,256,4.46,intermediaire,aucune,0,0,0.0,2084.47,2084.47,1200.0,1
C00164,CH0282,CL0698,2025-02-18 11:16:00,mar,11,0,0,Zopah,Cadjehoun,5.06,1356.0,1.0,carte,terminee,2,2,nouveau_client,471,4.82,performant,aucune,0,0,0.0,1450.68,1450.68,1200.0,1
C00165,CH0085,CL0790,2025-01-09 09:01:00,jeu,9,0,1,Zopah,Agla,1.6,480.0,1.2,carte,terminee,52,57,regulier,249,4.7,intermediaire,aucune,0,0,0.0,612.77,612.77,2000.0,0
C00166,CH0136,CL0141,2025-03-17 10:15:00,lun,10,0,0,Menontin,Haie Vive,6.81,1679.0,1.0,cash,terminee,3,32,inactif,232,4.48,intermediaire,aucune,0,0,0.0,1685.2,1685.2,800.0,1
C00167,CH0271,CL0006,2025-01-30 02:53:00,jeu,2,0,0,Cadjehoun,Menontin,8.88,2185.0,1.0,portefeuille,terminee,1,10,nouveau_client,276,4.7,intermediaire,points_gowin,109,36,36.0,2112.49,2076.49,1200.0,1
C00168,CH0217,CL0564,2025-01-18 00:52:00,sam,0,1,0,Akpakpa,Cadjehoun,3.23,765.0,1.0,carte,terminee,19,44,inactif,251,4.41,intermediaire,aucune,0,0,0.0,818.54,818.54,800.0,0
C00169,CH0109,CL0162,2025-01-04 22:04:00,sam,22,1,0,Haie Vive,Fidjrossè,3.5,831.0,1.0,portefeuille,terminee,27,4,nouveau_client,248,5.0,intermediaire,aucune,0,0,0.0,822.49,822.49,1200.0,0
C00170,CH0277,CL0417,2025-02-23 10:19:00,dim,10,1,0,Calavi Tokpa,Akpakpa,6.4,1577.0,1.1,portefeuille,terminee,12,49,inactif,257,4.87,intermediaire,aucune,0,0,0.0,1661.77,1661.77,800.0,1
C00171,CH0103,CL0669,2025-03-03 05:32:00,lun,5,0,0,Akpakpa,Haie Vive,8.46,2407.0,1.0,carte,terminee,18,31,inactif,244,4.38,intermediaire,prime_objectif,0,0,300.0,2447.39,2147.39,800.0,1
C00172,CH0160,CL0488,2025-01-02 17:49:00,jeu,17,0,1,Zopah,Sainte-Rita,1.12,328.0,1.5,cash,terminee,36,46,regulier,285,4.73,intermediaire,aucune,0,0,0.0,521.97,521.97,2000.0,0
C00173,CH0205,CL0489,2025-02-16 08:07:00,dim,8,1,1,Calavi Tokpa,Jéricho,1.74,519.0,1.3,portefeuille,terminee,30,17,regulier,292,4.66,intermediaire,points_gowin,33,16,16.0,722.79,706.79,2000.0,0
C00174,CH0192,CL0667,2025-01-21 15:13:00,mar,15,0,0,Menontin,Menontin,2.88,698.0,1.0,portefeuille,terminee,15,46,inactif,56,4.58,faible_activite,aucune,0,0,0.0,765.94,765.94,800.0,0
C00175,CH0225,CL0205,2025-02-28 07:34:00,ven,7,0,1,Calavi Kpota,Zopah,3.1,902.0,1.2,cash,terminee,21,19,nouveau_client,239,4.65,intermediaire,aucune,0,0,0.0,1059.03,1059.03,1200.0,0
C00176,CH0265,CL0775,2025-01-16 22:37:00,jeu,22,0,0,Fidjrossè,Fidjrossè,6.28,1568.0,1.0,cash,terminee,23,51,inactif,253,4.26,intermediaire,prime_objectif,0,0,300.0,1558.7,1258.7,800.0,1
C00177,CH0232,CL0295,2025-03-04 10:25:00,mar,10,0,0,Agla,Akpakpa,8.49,1982.0,1.0,carte,terminee,31,51,regulier,238,4.37,intermediaire,remise_bienvenue,0,0,396.4,2064.1,1667.6999999999998,2000.0,0
C00178,CH0062,CL0329,2025-02-05 01:20:00,mer,1,0,0,Gbodjè,Cadjehoun,8.89,2580.0,1.0,cash,terminee,25,38,inactif,218,5.0,intermediaire,points_gowin,129,62,62.0,2764.99,2702.99,800.0,1
C00179,CH0127,CL0293,2025-03-26 13:20:00,mer,13,0,0,Haie Vive,Haie Vive,1.1,300.0,1.0,carte,terminee,21,48,inactif,443,4.56,performant,prime_objectif,0,0,300.0,295.53,-4.470000000000027,800.0,0
C00180,CH0116,CL0662,2025-01-13 15:02:00,lun,15,0,0,Haie Vive,Gbodjè,2.16,513.0,1.0,carte,terminee,30,39,regulier,257,4.29,intermediaire,aucune,0,0,0.0,518.89,518.89,2000.0,0
C00181,CH0033,CL0061,2025-01-31 22:42:00,ven,22,0,0,Akpakpa,Zopah,2.53,651.0,1.1,portefeuille,terminee,21,27,nouveau_client,239,4.46,intermediaire,aucune,0,0,0.0,724.16,724.16,1200.0,0
C00182,CH0174,CL0788,2025-01-11 11:06:00,sam,11,1,0,Sainte-Rita,Akpakpa,2.15,530.0,1.0,cash,terminee,0,12,nouveau_client,52,4.34,faible_activite,remise_bienvenue,0,0,106.0,564.95,458.95000000000005,1200.0,0
C00183,CH0011,CL0092,2025-03-25 11:20:00,mar,11,0,0,Akpakpa,Jéricho,5.05,1415.0,1.1,cash,terminee,15,25,nouveau_client,259,4.77,intermediaire,aucune,0,0,0.0,1534.93,1534.93,1200.0,1
C00184,CH0284,CL0668,2025-03-21 05:03:00,ven,5,0,0,Sainte-Rita,Zopah,5.45,1412.0,1.0,portefeuille,terminee,17,15,nouveau_client,275,4.33,intermediaire,aucune,0,0,0.0,1546.58,1546.58,1200.0,1
C00185,CH0118,CL0588,2025-01-24 11:09:00,ven,11,0,0,Agla,Gbodjè,3.85,1152.0,1.1,portefeuille,terminee,19,24,nouveau_client,245,4.51,intermediaire,aucune,0,0,0.0,1300.87,1300.87,1200.0,1
C00186,CH0113,CL0238,2025-03-01 15:33:00,sam,15,1,0,Fidjrossè,Cadjehoun,3.61,827.0,1.0,cash,terminee,20,9,nouveau_client,247,4.3,intermediaire,aucune,0,0,0.0,820.64,820.64,1200.0,0
C00187,CH0004,CL0548,2025-03-15 19:11:00,sam,19,1,1,Sainte-Rita,Zopah,2.97,747.0,1.2,carte,annulee,22,28,nouveau_client,257,5.0,intermediaire,points_gowin,44,21,21.0,0.0,-21.0,1200.0,0
C00188,CH0037,CL0757,2025-02-20 05:14:00,jeu,5,0,0,Jéricho,Jéricho,3.21,838.0,1.1,cash,terminee,19,45,inactif,245,4.69,intermediaire,aucune,0,0,0.0,915.02,915.02,800.0,1
C00189,CH0031,CL0741,2025-02-17 22:02:00,lun,22,0,0,Cadjehoun,Gbodjè,9.9,2601.0,1.0,cash,annulee,19,37,inactif,251,4.68,intermediaire,points_gowin,130,25,25.0,0.0,-25.0,800.0,0
C00190,CH0118,CL0039,2025-01-23 00:24:00,jeu,0,0,0,Gbodjè,Haie Vive,5.98,1487.0,1.0,portefeuille,terminee,15,19,nouveau_client,268,4.71,intermediaire,remise_bienvenue,0,0,297.4,1416.73,1119.33,1200.0,0
C00191,CH0035,CL0180,2025-01-09 15:06:00,jeu,15,0,0,Calavi Kpota,Sainte-Rita,3.04,850.0,1.0,carte,terminee,28,53,inactif,233,4.38,intermediaire,points_gowin,42,22,22.0,895.78,873.78,800.0,1
C00192,CH0017,CL0428,2025-03-22 23:59:00,sam,23,1,0,Calavi Kpota,Calavi Tokpa,3.56,1035.0,1.0,portefeuille,terminee,17,25,nouveau_client,274,4.96,intermediaire,aucune,0,0,0.0,1103.72,1103.72,1200.0,0
C00193,CH0170,CL0181,2025-03-23 06:54:00,dim,6,1,0,Sainte-Rita,Zopah,5.13,1515.0,1.0,cash,terminee,25,31,inactif,565,4.48,performant,aucune,0,0,0.0,1446.62,1446.62,800.0,1
C00194,CH0037,CL0038,2025-02-27 05:29:00,jeu,5,0,0,Akpakpa,Jéricho,1.6,457.0,1.1,carte,terminee,4,38,inactif,520,5.0,performant,prime_objectif,0,0,300.0,521.75,221.75,800.0,0
C00195,CH0264,CL0407,2025-01-31 18:18:00,ven,18,0,1,Haie Vive,Akpakpa,4.22,1219.0,1.2,portefeuille,terminee,18,37,inactif,506,4.4,performant,prime_objectif,0,0,300.0,1561.17,1261.17,800.0,1
C00196,CH0122,CL0508,2025-02-01 16:17:00,sam,16,1,0,Akpakpa,Calavi Tokpa,5.77,1536.0,1.0,carte,terminee,21,58,inactif,246,4.71,intermediaire,aucune,0,0,0.0,1545.89,1545.89,800.0,1
C00197,CH0143,CL0191,2025-03-07 14:03:00,ven,14,0,0,Menontin,Fidjrossè,5.3,1521.0,1.1,carte,terminee,27,48,inactif,247,4.55,intermediaire,points_gowin,83,47,47.0,1698.05,1651.05,800.0,1
C00198,CH0249,CL0767,2025-03-22 23:45:00,sam,23,1,0,Menontin,Agla,2.18,540.0,1.0,carte,terminee,19,52,inactif,250,4.58,intermediaire,aucune,0,0,0.0,542.29,542.29,800.0,0
C00199,CH0110,CL0297,2025-03-22 02:06:00,sam,2,1,0,Calavi Kpota,Menontin,2.47,630.0,1.0,cash,terminee,15,23,nouveau_client,237,4.0,intermediaire,points_gowin,31,5,5.0,628.33,623.33,1200.0,0
C00200,CH0277,CL0039,2025-03-12 10:31:00,mer,10,0,0,Calavi Kpota,Calavi Tokpa,0.89,221.0,1.1,portefeuille,terminee,30,30,regulier,246,4.21,intermediaire,prime_objectif,0,0,300.0,248.85,-51.150000000000006,2000.0,0
C00201,CH0068,CL0010,2025-02-28 00:47:00,ven,0,0,0,Calavi Kpota,Gbodjè,6.16,1602.0,1.0,portefeuille,terminee,25,39,inactif,252,4.95,intermediaire,points_gowin,80,28,28.0,1561.81,1533.81,800.0,1
C00202,CH0293,CL0306,2025-01-08 19:44:00,mer,19,0,1,Haie Vive,Cadjehoun,12.57,3097.0,1.2,cash,terminee,17,11,nouveau_client,262,4.11,intermediaire,aucune,0,0,0.0,3776.25,3776.25,1200.0,1
C00203,CH0296,CL0582,2025-01-15 19:07:00,mer,19,0,1,Haie Vive,Gbodjè,1.98,588.0,1.2,carte,terminee,20,57,inactif,250,4.77,intermediaire,prime_objectif,0,0,300.0,770.0,470.0,800.0,0
C00204,CH0243,CL0618,2025-03-23 02:52:00,dim,2,1,0,Calavi Kpota,Sainte-Rita,7.56,1878.0,1.0,portefeuille,terminee,3,56,inactif,222,5.0,intermediaire,points_gowin,93,40,40.0,1791.82,1751.82,800.0,1
C00205,CH0125,CL0110,2025-02-24 19:53:00,lun,19,0,1,Haie Vive,Sainte-Rita,11.88,2760.0,1.2,cash,terminee,23,35,inactif,267,4.67,intermediaire,points_gowin,165,99,99.0,3228.24,3129.24,800.0,1
C00206,CH0243,CL0344,2025-01-02 01:51:00,jeu,1,0,0,Fidjrossè,Haie Vive,2.77,733.0,1.0,portefeuille,terminee,15,9,nouveau_client,268,5.0,intermediaire,remise_bienvenue,0,0,146.6,781.86,635.26,1200.0,0
C00207,CH0209,CL0292,2025-01-10 09:10:00,ven,9,0,1,Sainte-Rita,Fidjrossè,3.57,819.0,1.3,carte,terminee,15,5,nouveau_client,274,4.71,intermediaire,aucune,0,0,0.0,1032.56,1032.56,1200.0,0
C00208,CH0098,CL0466,2025-03-01 23:09:00,sam,23,1,0,Agla,Jéricho,4.53,1057.0,1.0,portefeuille,terminee,31,6,regulier,495,4.58,performant,aucune,0,0,0.0,1047.16,1047.16,2000.0,0
C00209,CH0049,CL0657,2025-01-01 16:55:00,mer,16,0,0,Akpakpa,Calavi Tokpa,5.19,1253.0,1.0,carte,terminee,18,52,inactif,240,4.61,intermediaire,aucune,0,0,0.0,1275.84,1275.84,800.0,1
C00210,CH0050,CL0557,2025-01-15 17:20:00,mer,17,0,1,Fidjrossè,Fidjrossè,4.69,1219.0,1.5,carte,annulee,16,30,inactif,457,4.45,performant,prime_objectif,0,0,300.0,0.0,-300.0,800.0,0
C00211,CH0221,CL0537,2025-02-19 15:15:00,mer,15,0,0,Akpakpa,Zopah,2.92,752.0,1.0,cash,annulee,16,26,nouveau_client,402,4.44,performant,remise_bienvenue,0,0,150.4,0.0,-150.4,1200.0,0
C00212,CH0182,CL0506,2025-03-04 12:29:00,mar,12,0,0,Calavi Tokpa,Agla,5.71,1627.0,1.1,carte,terminee,23,7,nouveau_client,482,4.34,performant,aucune,0,0,0.0,1953.41,1953.41,1200.0,1
C00213,CH0217,CL0138,2025-02-28 22:14:00,ven,22,0,0,Jéricho,Cadjehoun,2.97,833.0,1.0,cash,terminee,18,2,nouveau_client,239,4.63,intermediaire,aucune,0,0,0.0,814.28,814.28,1200.0,0
C00214,CH0211,CL0517,2025-01-21 10:25:00,mar,10,0,0,Calavi Kpota,Calavi Tokpa,4.9,1259.0,1.1,portefeuille,terminee,33,39,regulier,252,5.0,intermediaire,aucune,0,0,0.0,1507.41,1507.41,2000.0,0
C00215,CH0240,CL0480,2025-03-06 08:18:00,jeu,8,0,1,Calavi Kpota,Zopah,3.76,940.0,1.2,carte,terminee,16,46,inactif,61,4.93,faible_activite,aucune,0,0,0.0,1193.17,1193.17,800.0,1
C00216,CH0028,CL0280,2025-01-22 14:27:00,mer,14,0,0,Jéricho,Haie Vive,1.03,256.0,1.0,portefeuille,terminee,13,20,nouveau_client,97,4.56,faible_activite,remise_bienvenue,0,0,51.2,268.97,217.77000000000004,1200.0,0
C00217,CH0051,CL0198,2025-01-30 12:51:00,jeu,12,0,0,Cadjehoun,Zopah,8.27,2341.0,1.0,carte,terminee,21,0,nouveau_client,252,4.68,intermediaire,aucune,0,0,0.0,2478.02,2478.02,1200.0,1
C00218,CH0032,CL0116,2025-03-09 10:25:00,dim,10,1,0,Menontin,Calavi Tokpa,2.52,577.0,1.0,cash,terminee,4,44,inactif,260,4.47,intermediaire,prime_objectif,0,0,300.0,550.85,250.85000000000002,800.0,0
C00219,CH0207,CL0339,2025-02-28 17:12:00,ven,17,0,1,Fidjrossè,Akpakpa,8.79,1986.0,1.5,portefeuille,terminee,31,53,regulier,576,4.93,performant,remise_bienvenue,0,0,595.8,2874.24,2278.4399999999996,2000.0,1
C00220,CH0174,CL0167,2025-03-18 16:19:00,mar,16,0,0,Akpakpa,Agla,7.37,2098.0,1.0,portefeuille,terminee,22,49,inactif,258,4.01,intermediaire,remise_bienvenue,0,0,419.6,2098.47,1678.87,800.0,1
C00221,CH0056,CL0749,2025-03-01 10:26:00,sam,10,1,0,Menontin,Cadjehoun,4.44,1158.0,1.0,portefeuille,terminee,11,14,nouveau_client,234,5.0,intermediaire,aucune,0,0,0.0,1112.95,1112.95,1200.0,0
C00222,CH0128,CL0470,2025-02-21 09:32:00,ven,9,0,1,Calavi Kpota,Menontin,5.37,1261.0,1.3,carte,terminee,34,6,regulier,215,4.34,intermediaire,prime_objectif,0,0,300.0,1800.18,1500.18,2000.0,0
C00223,CH0099,CL0664,2025-01-09 16:20:00,jeu,16,0,0,Calavi Kpota,Fidjrossè,5.79,1405.0,1.0,carte,terminee,15,14,nouveau_client,477,4.38,performant,points_gowin,70,17,17.0,1457.07,1440.07,1200.0,1
C00224,CH0098,CL0264,2025-02-03 08:15:00,lun,8,0,1,Calavi Tokpa,Calavi Kpota,3.35,988.0,1.2,carte,terminee,23,24,nouveau_client,484,4.13,performant,remise_bienvenue,0,0,237.12,1212.99,975.87,1200.0,0
